,timestamp,open,high,low,close,volume
0,09-10-2019,6628.0,6743.8,6590.0,6719.55,1017731
1,10-10-2019,6700.0,6742.1,6558.25,6605.45,985523
2,11-10-2019,6626.3,6720.0,6626.3,6698.9,835065
3,14-10-2019,6697.95,6874.55,6696.05,6821.1,963217
4,15-10-2019,6811.0,7019.0,6809.0,6985.75,1276061
5,16-10-2019,7003.45,7013.9,6895.0,6975.0,876844
6,17-10-2019,6977.0,7155.55,6940.0,7123.9,1248295
7,18-10-2019,7081.3,7450.0,7061.65,7302.3,1463126
8,22-10-2019,7333.0,7392.0,7232.0,7256.25,959552
9,23-10-2019,7201.05,7472.0,7200.0,7440.25,1278695
10,24-10-2019,7460.0,7475.0,7271.0,7391.4,1658859
11,25-10-2019,7396.5,7509.0,7353.85,7471.15,1353615
12,27-10-2019,7477.0,7500.0,7392.05,7422.1,128352
13,29-10-2019,7416.0,7758.7,7381.85,7721.3,1396732
14,30-10-2019,7744.0,7753.65,7539.7,7556.95,1243366
15,31-10-2019,7612.9,7645.0,7502.0,7559.4,1067275
16,01-11-2019,7599.95,7649.0,7545.1,7618.65,1151035
17,04-11-2019,7550.0,7625.0,7407.45,7424.0,824953
18,05-11-2019,7429.95,7541.95,7325.0,7389.0,1207089
19,06-11-2019,7395.0,7415.0,7295.0,7311.15,923041
20,07-11-2019,7357.0,7357.0,7241.0,7287.15,877885
21,08-11-2019,7286.45,7370.0,7178.05,7200.55,983936
22,11-11-2019,7160.0,7237.45,7074.0,7137.3,864507
23,13-11-2019,7130.0,7169.85,7095.0,7154.6,687017
24,14-11-2019,7160.0,7270.0,7160.0,7247.15,802462
25,15-11-2019,7300.0,7359.0,7116.2,7147.2,1049492
26,18-11-2019,7150.0,7177.0,7075.0,7098.45,537228
27,19-11-2019,7146.0,7155.0,7032.0,7045.45,755114
28,20-11-2019,7120.0,7218.0,7044.0,7152.75,1289948
29,21-11-2019,7150.0,7200.0,7004.8,7019.05,763454
30,22-11-2019,7034.0,7077.45,7000.0,7060.45,685503
31,25-11-2019,7075.2,7263.5,7040.3,7236.1,952419
32,26-11-2019,7238.0,7274.0,7084.0,7125.0,1249810
33,27-11-2019,7166.6,7300.0,7166.6,7294.4,1070680
34,28-11-2019,7299.8,7321.1,7220.95,7261.25,602077
35,29-11-2019,7254.0,7293.85,7132.0,7245.85,792083
36,02-12-2019,7291.0,7294.85,7106.75,7139.35,703838
37,03-12-2019,7142.65,7240.0,7060.0,7138.8,668269
38,04-12-2019,7129.8,7170.0,7052.0,7076.1,737723
39,05-12-2019,7090.0,7125.15,6990.55,7012.85,602894
40,06-12-2019,7012.85,7050.0,6864.1,6886.7,770911
41,09-12-2019,7007.0,7108.0,6952.35,6994.75,1479832
42,10-12-2019,7019.0,7048.95,6905.0,6963.65,790378
43,11-12-2019,7000.0,7035.0,6955.2,6993.2,603048
44,12-12-2019,7030.4,7045.95,6975.5,6999.8,932863
45,13-12-2019,7043.95,7249.0,7030.15,7214.95,1199360
46,16-12-2019,7240.0,7257.7,7125.0,7140.05,727854
47,17-12-2019,7209.9,7276.5,7166.0,7195.15,939918
48,18-12-2019,7220.0,7254.95,7164.0,7240.65,841740
49,19-12-2019,7248.95,7310.0,7166.0,7240.65,1001697
50,20-12-2019,7240.65,7304.35,7227.5,7261.5,679779
51,23-12-2019,7275.0,7378.6,7250.1,7360.9,914067
52,24-12-2019,7397.0,7423.7,7302.0,7327.8,850537
53,26-12-2019,7334.0,7343.45,7222.0,7240.9,556360
54,27-12-2019,7268.0,7368.5,7251.4,7344.9,665383
