,timestamp,open,high,low,close,volume
0,09-10-2019,664.9,685.0,660.0,682.1,1500671
1,10-10-2019,680.0,698.8,676.85,690.95,1507716
2,11-10-2019,692.65,704.0,683.0,701.65,1131255
3,14-10-2019,704.0,720.4,697.3,716.4,1302216
4,15-10-2019,718.0,726.9,711.5,721.15,1438966
5,16-10-2019,723.0,735.0,716.8,732.85,1140985
6,17-10-2019,731.5,732.0,719.0,726.5,744122
7,18-10-2019,726.5,746.15,722.85,739.1,1813831
8,22-10-2019,738.9,748.35,733.95,745.85,712225
9,23-10-2019,749.5,749.5,730.7,736.15,1362052
10,24-10-2019,736.5,741.7,723.65,730.25,1003393
11,25-10-2019,730.3,737.15,725.0,734.1,971238
12,27-10-2019,735.0,739.3,728.85,734.35,82202
13,29-10-2019,733.5,740.9,728.0,734.15,1708254
14,30-10-2019,740.9,740.9,726.0,729.95,647084
15,31-10-2019,729.9,748.2,728.0,745.1,1070150
16,01-11-2019,754.0,775.0,751.75,766.3,2369230
17,04-11-2019,768.2,769.6,756.0,759.95,737810
18,05-11-2019,762.5,764.9,748.35,754.95,851794
19,06-11-2019,757.75,787.6,740.2,771.45,4844748
20,07-11-2019,745.0,754.15,735.25,737.45,6219780
21,08-11-2019,741.0,743.0,715.25,718.75,1523794
22,11-11-2019,723.0,739.85,721.05,735.75,1502173
23,13-11-2019,754.0,758.8,727.0,730.35,3036458
24,14-11-2019,732.9,739.8,720.9,738.35,932902
25,15-11-2019,739.85,747.8,731.55,742.25,1106828
26,18-11-2019,742.3,759.2,742.25,746.55,1357203
27,19-11-2019,746.8,754.85,740.7,747.7,888623
28,20-11-2019,752.2,781.0,749.1,777.85,2881427
29,21-11-2019,783.95,787.95,768.7,771.0,1846584
30,22-11-2019,775.2,781.95,767.2,772.4,1323663
31,25-11-2019,774.8,784.4,772.0,781.7,874049
32,26-11-2019,785.6,809.0,782.3,787.85,6429321
33,27-11-2019,789.0,797.7,782.15,792.55,1435468
34,28-11-2019,788.0,806.0,788.0,804.35,1589978
35,29-11-2019,803.5,815.0,796.3,800.65,3319942
36,02-12-2019,802.65,803.45,790.0,796.05,1387965
37,03-12-2019,796.05,798.65,783.6,786.05,628007
38,04-12-2019,782.0,793.15,775.0,791.9,1552634
39,05-12-2019,790.0,791.65,778.05,779.65,829792
40,06-12-2019,783.0,786.0,759.0,761.85,1137044
41,09-12-2019,762.4,764.95,753.0,755.95,1084786
42,10-12-2019,758.15,759.4,747.3,752.8,1178653
43,11-12-2019,750.45,755.0,737.25,744.2,1029223
44,12-12-2019,748.5,751.95,741.25,748.75,778792
45,13-12-2019,753.55,758.5,748.15,756.25,662206
46,16-12-2019,753.5,761.85,745.8,747.45,907081
47,17-12-2019,749.6,756.55,745.75,754.35,1328747
48,18-12-2019,755.5,767.9,753.8,766.35,1247090
49,19-12-2019,767.0,774.95,762.05,770.6,1447972
50,20-12-2019,775.0,778.0,767.1,770.95,1141306
51,23-12-2019,768.95,777.3,756.7,767.7,799611
52,24-12-2019,770.0,770.9,762.65,765.15,425524
53,26-12-2019,767.0,771.0,755.05,757.5,549975
54,27-12-2019,759.7,772.95,758.7,770.95,543702
55,30-12-2019,770.0,774.75,766.0,769.9,650533
56,31-12-2019,766.5,773.9,760.35,763.45,842865
57,01-01-2020,765.3,773.25,765.3,771.15,465429
58,02-01-2020,773.0,780.35,764.2,775.6,867603
59,03-01-2020,775.9,786.5,770.0,776.9,1110452
60,06-01-2020,771.0,774.45,756.0,762.15,522118
61,07-01-2020,764.0,772.6,752.55,757.55,824059
62,08-01-2020,752.0,760.65,750.1,757.1,641773
63,09-01-2020,762.0,767.3,757.1,758.9,778130
64,10-01-2020,763.15,778.5,757.5,758.95,1820102
65,13-01-2020,756.5,763.0,740.5,748.6,2327854
66,14-01-2020,752.7,758.9,750.45,752.8,1213631
67,15-01-2020,752.0,756.8,746.7,751.05,1220738
68,16-01-2020,751.5,760.65,751.5,753.95,1284812
69,17-01-2020,753.0,770.0,751.45,766.65,1336060
70,20-01-2020,760.0,760.25,730.1,732.7,3214043
71,21-01-2020,733.0,744.25,727.25,741.15,1619921
72,22-01-2020,743.25,746.95,734.65,738.4,904533
73,23-01-2020,738.4,743.95,736.0,737.85,718365
74,24-01-2020,737.3,744.5,735.7,740.15,507047
75,27-01-2020,738.0,759.9,734.1,751.9,1492976
76,28-01-2020,755.0,756.7,745.1,747.4,1322275
77,29-01-2020,750.0,752.75,743.55,744.85,867074
78,30-01-2020,745.9,745.9,725.55,728.35,1153471
79,31-01-2020,734.0,734.7,716.0,718.25,1117946
80,01-02-2020,718.25,724.5,701.25,708.35,716939
