,timestamp,open,high,low,close,volume
0,09-10-2019,2971.8,3074.65,2926.9,3058.5,1037068
1,10-10-2019,3060.1,3061.0,3001.0,3037.75,422209
2,11-10-2019,3048.9,3096.95,3043.3,3081.95,510119
3,14-10-2019,3093.95,3124.0,3068.95,3109.65,350920
4,15-10-2019,3129.1,3193.65,3112.35,3181.1,583008
5,16-10-2019,3185.0,3185.0,3155.0,3176.75,271629
6,17-10-2019,3176.0,3266.35,3160.0,3247.85,673820
7,18-10-2019,3227.85,3259.2,3222.55,3252.35,230815
8,22-10-2019,3220.1,3291.9,3220.1,3248.05,435837
9,23-10-2019,3260.0,3344.5,3253.0,3294.7,591914
10,24-10-2019,3312.0,3342.0,3260.25,3283.8,401741
11,25-10-2019,3298.85,3298.85,3247.0,3267.1,213353
12,27-10-2019,3292.0,3305.05,3237.35,3259.1,39585
13,29-10-2019,3273.0,3367.0,3259.0,3352.5,458464
14,30-10-2019,3373.0,3399.0,3276.0,3290.1,496662
15,31-10-2019,3298.6,3343.55,3255.0,3266.6,488894
16,01-11-2019,3295.0,3295.0,3236.7,3268.55,320106
17,04-11-2019,3290.0,3299.0,3227.0,3239.85,283144
18,05-11-2019,3255.0,3280.0,3202.3,3231.75,330794
19,06-11-2019,3239.85,3257.85,3191.0,3227.85,347320
20,07-11-2019,3249.0,3256.6,3204.9,3223.8,288996
21,08-11-2019,3228.0,3245.45,3143.0,3158.0,376182
22,11-11-2019,3157.0,3195.0,3110.0,3119.55,464906
23,13-11-2019,3271.0,3299.0,3200.0,3269.75,1853222
24,14-11-2019,3274.9,3274.9,3200.0,3230.8,515326
25,15-11-2019,3230.2,3260.0,3185.15,3195.55,261412
26,18-11-2019,3203.0,3217.15,3126.0,3140.9,429862
27,19-11-2019,3140.9,3158.35,3110.0,3120.35,261351
28,20-11-2019,3120.0,3135.0,3060.0,3116.3,504339
29,21-11-2019,3113.0,3113.0,3061.65,3072.65,295648
30,22-11-2019,3062.25,3072.0,3016.15,3022.65,349622
31,25-11-2019,3025.5,3045.0,3004.3,3040.6,437144
32,26-11-2019,3048.0,3083.0,3041.0,3055.25,620959
33,27-11-2019,3060.0,3100.0,3060.0,3091.1,235618
34,28-11-2019,3110.4,3110.4,3060.0,3098.25,234706
35,29-11-2019,3085.0,3095.0,3050.0,3057.7,221117
36,02-12-2019,3057.7,3089.95,3051.55,3069.7,387666
37,03-12-2019,3069.7,3116.0,3027.15,3048.3,522267
38,04-12-2019,3039.9,3067.35,3023.55,3049.25,263755
39,05-12-2019,3064.4,3094.65,3041.0,3082.9,278358
40,06-12-2019,3090.05,3098.2,3059.7,3069.6,206989
41,09-12-2019,3084.8,3084.8,3047.45,3058.4,206624
42,10-12-2019,3066.05,3079.0,3042.1,3059.35,185130
43,11-12-2019,3052.1,3064.0,3030.3,3041.0,315341
44,12-12-2019,3048.6,3080.0,3030.2,3073.55,254614
45,13-12-2019,3095.0,3096.0,3035.0,3054.4,249099
46,16-12-2019,3059.9,3087.85,3042.75,3050.9,369764
47,17-12-2019,3060.0,3075.5,3050.0,3071.95,212811
48,18-12-2019,3070.0,3121.15,3053.35,3099.2,405982
49,19-12-2019,3097.9,3123.0,3090.05,3112.75,259885
50,20-12-2019,3095.0,3155.95,3062.45,3122.25,766343
51,23-12-2019,3100.0,3129.7,3077.8,3091.8,259919
52,24-12-2019,3096.0,3114.45,3084.0,3091.05,166800
53,26-12-2019,3090.0,3118.0,3054.15,3062.3,189043
54,27-12-2019,3079.0,3082.0,3021.0,3042.1,407653
55,30-12-2019,3050.0,3065.0,3035.1,3047.35,182858
56,31-12-2019,3046.0,3066.8,3020.0,3027.8,190885
57,01-01-2020,3044.7,3053.0,3027.4,3039.65,110561
58,02-01-2020,3047.0,3065.0,3043.05,3053.4,138428
59,03-01-2020,3045.0,3060.0,3025.65,3038.8,168305
60,06-01-2020,3030.0,3032.15,2995.05,3022.05,181158
61,07-01-2020,3033.9,3054.0,3028.0,3036.6,159307
62,08-01-2020,3020.0,3038.7,2995.0,3023.6,194024
63,09-01-2020,3047.2,3049.0,2995.1,3001.1,434270
64,10-01-2020,3014.95,3015.0,2978.05,2989.75,526254
65,13-01-2020,2995.0,3056.25,2987.3,3045.1,420792
66,14-01-2020,3058.0,3119.0,3037.15,3105.15,653300
67,15-01-2020,3120.0,3133.95,3092.9,3114.2,438959
68,16-01-2020,3116.0,3160.0,3115.0,3150.25,768872
69,17-01-2020,3155.0,3169.0,3114.35,3124.45,294064
70,20-01-2020,3143.0,3143.0,3104.4,3110.45,203111
71,21-01-2020,3100.0,3130.0,3077.25,3111.25,220943
72,22-01-2020,3125.5,3138.7,3088.9,3106.35,248578
73,23-01-2020,3103.85,3122.9,3068.1,3112.95,203032
74,24-01-2020,3113.15,3212.95,3112.05,3192.5,580192
75,27-01-2020,3187.0,3210.0,3155.0,3174.2,322446
76,28-01-2020,3182.9,3209.9,3136.5,3181.25,292577
77,29-01-2020,3200.0,3245.5,3190.05,3214.2,434882
78,30-01-2020,3208.95,3234.7,3192.45,3210.7,337850
79,31-01-2020,3242.7,3274.6,3186.85,3200.7,468850
80,01-02-2020,3161.0,3220.0,3080.0,3097.6,237502
