,timestamp,open,high,low,close,volume
0,09-10-2019,1371.8,1376.0,1334.0,1336.55,1136102
1,10-10-2019,1336.0,1369.45,1323.0,1358.85,609318
2,11-10-2019,1364.15,1382.0,1361.2,1365.9,372552
3,14-10-2019,1370.05,1384.8,1359.0,1362.25,371171
4,15-10-2019,1369.0,1389.55,1351.55,1379.25,399563
5,16-10-2019,1380.0,1384.9,1358.05,1360.9,562026
6,17-10-2019,1361.0,1374.85,1353.0,1357.2,1002807
7,18-10-2019,1360.0,1378.0,1344.0,1351.5,826406
8,22-10-2019,1360.5,1382.0,1344.05,1350.2,1264508
9,23-10-2019,1358.65,1362.4,1321.0,1325.25,803210
10,24-10-2019,1335.0,1367.95,1331.5,1362.8,544438
11,25-10-2019,1368.9,1379.9,1333.0,1338.75,957873
12,27-10-2019,1350.0,1354.9,1345.45,1351.0,80658
13,29-10-2019,1358.0,1366.5,1351.2,1360.65,667979
14,30-10-2019,1374.0,1374.0,1349.2,1365.2,532190
15,31-10-2019,1366.55,1414.0,1366.55,1401.6,1316249
16,01-11-2019,1409.0,1424.45,1393.1,1397.95,695464
17,04-11-2019,1408.0,1408.0,1385.0,1399.45,461969
18,05-11-2019,1405.0,1405.0,1377.0,1388.8,425650
19,06-11-2019,1396.8,1397.4,1368.6,1371.1,485868
20,07-11-2019,1380.0,1385.85,1366.4,1382.6,331074
21,08-11-2019,1382.1,1388.7,1345.5,1354.15,422960
22,11-11-2019,1360.0,1361.05,1318.0,1321.1,540826
23,13-11-2019,1321.0,1346.4,1314.6,1324.0,1386806
24,14-11-2019,1318.0,1349.9,1307.75,1344.4,1435858
25,15-11-2019,1345.0,1345.0,1314.35,1316.65,699645
26,18-11-2019,1319.45,1322.95,1301.0,1305.25,563361
27,19-11-2019,1305.0,1306.0,1288.0,1298.15,694313
28,20-11-2019,1300.1,1333.0,1300.1,1328.1,867482
29,21-11-2019,1330.55,1334.5,1296.0,1299.75,494379
30,22-11-2019,1303.0,1316.45,1288.45,1297.9,415673
31,25-11-2019,1305.9,1306.1,1278.0,1300.35,633584
32,26-11-2019,1303.0,1324.2,1295.15,1305.6,1030141
33,27-11-2019,1313.7,1321.8,1306.0,1313.25,365347
34,28-11-2019,1313.25,1327.5,1304.65,1310.6,619223
35,29-11-2019,1312.0,1320.0,1300.0,1303.0,289052
36,02-12-2019,1310.0,1324.85,1290.0,1320.25,488429
37,03-12-2019,1325.4,1331.0,1315.55,1321.6,416328
38,04-12-2019,1320.0,1327.95,1313.15,1320.35,237371
39,05-12-2019,1319.9,1325.0,1307.55,1310.95,310467
40,06-12-2019,1312.9,1338.0,1308.15,1315.7,639145
41,09-12-2019,1318.9,1335.0,1314.0,1327.1,345045
42,10-12-2019,1327.35,1331.8,1317.5,1319.55,231499
43,11-12-2019,1320.95,1333.0,1320.1,1330.35,178858
44,12-12-2019,1330.0,1340.0,1323.65,1331.05,349820
45,13-12-2019,1337.9,1337.9,1318.7,1324.45,287140
46,16-12-2019,1324.45,1335.4,1312.75,1315.25,209369
47,17-12-2019,1320.9,1331.15,1308.0,1327.55,323935
48,18-12-2019,1328.8,1373.0,1327.75,1364.7,993482
49,19-12-2019,1369.9,1384.0,1367.0,1376.8,1005159
50,20-12-2019,1377.1,1385.2,1374.0,1377.55,558189
51,23-12-2019,1376.0,1386.7,1361.65,1377.1,244310
52,24-12-2019,1380.0,1387.85,1365.0,1376.9,222884
53,26-12-2019,1384.1,1396.0,1377.0,1390.1,577261
54,27-12-2019,1398.0,1406.2,1390.5,1398.25,454312
55,30-12-2019,1402.0,1409.4,1395.05,1406.65,216539
