,timestamp,open,high,low,close,volume
0,09-10-2019,716.85,734.95,707.0,733.05,440297
1,10-10-2019,734.95,749.9,726.85,745.6,343383
2,11-10-2019,746.0,765.0,740.0,749.1,922670
3,14-10-2019,753.8,763.0,746.85,761.35,259627
4,15-10-2019,761.35,779.1,758.0,772.35,426275
5,16-10-2019,775.0,786.95,768.0,780.9,234899
6,17-10-2019,780.9,799.6,773.0,794.6,265947
7,18-10-2019,794.75,851.0,793.0,837.3,1653509
8,22-10-2019,840.0,846.25,825.0,830.65,469555
9,23-10-2019,833.0,837.2,818.35,830.35,272921
10,24-10-2019,835.55,853.8,832.0,835.0,627692
11,25-10-2019,839.0,850.0,825.0,839.65,546606
12,27-10-2019,848.75,848.75,835.8,840.0,53348
13,29-10-2019,842.4,877.05,841.8,868.65,756890
14,30-10-2019,875.0,885.0,856.05,867.3,487654
15,31-10-2019,875.9,893.0,868.55,884.7,766520
16,01-11-2019,881.0,899.8,867.6,872.8,486874
17,04-11-2019,878.8,883.0,861.95,866.15,207352
18,05-11-2019,871.5,890.5,849.05,856.9,750313
19,06-11-2019,862.25,876.0,849.0,869.5,401496
20,07-11-2019,875.0,876.4,859.9,865.95,392317
21,08-11-2019,869.9,871.0,845.45,850.75,135534
22,11-11-2019,853.25,853.25,816.3,829.05,657759
23,13-11-2019,824.0,837.2,816.85,825.15,341459
24,14-11-2019,825.4,837.6,816.05,822.6,512885
25,15-11-2019,814.55,880.0,812.0,862.95,2486380
26,18-11-2019,866.1,866.1,837.0,848.35,754333
27,19-11-2019,837.1,848.0,831.15,834.7,1954583
28,20-11-2019,834.7,843.45,830.25,840.6,517114
29,21-11-2019,840.6,855.0,840.6,843.9,407939
30,22-11-2019,842.4,849.95,833.4,843.7,246911
31,25-11-2019,838.55,869.3,838.0,862.4,585209
32,26-11-2019,867.75,879.9,847.7,857.3,903367
33,27-11-2019,862.65,889.4,857.3,883.1,990579
34,28-11-2019,888.0,941.25,883.25,933.05,2446005
35,29-11-2019,932.7,941.95,911.25,926.25,776081
36,02-12-2019,923.0,935.4,915.2,922.95,518561
37,03-12-2019,920.0,931.9,912.0,917.5,591072
38,04-12-2019,910.0,930.45,905.0,923.05,682985
39,05-12-2019,927.7,949.45,920.2,943.6,1539650
40,06-12-2019,950.0,954.0,912.2,923.45,1068037
41,09-12-2019,922.0,936.6,911.5,924.65,793677
42,10-12-2019,920.0,924.6,910.0,913.3,277578
43,11-12-2019,908.0,923.75,903.5,916.3,744784
44,12-12-2019,915.0,927.0,915.0,923.0,362082
45,13-12-2019,923.0,965.0,923.0,954.25,1520990
46,16-12-2019,954.4,960.0,943.05,947.05,523504
47,17-12-2019,948.0,955.85,943.05,949.85,489263
48,18-12-2019,951.8,968.5,945.8,949.4,926624
49,19-12-2019,950.0,962.35,936.5,952.75,1164032
50,20-12-2019,952.0,960.0,937.25,945.4,520984
51,23-12-2019,940.2,953.0,940.0,951.1,250346
52,24-12-2019,950.0,961.45,947.1,954.8,446823
53,26-12-2019,954.0,964.8,951.55,961.3,506102
54,27-12-2019,961.4,990.0,961.4,986.35,1102786
55,30-12-2019,989.0,999.4,986.3,992.7,1181559
56,31-12-2019,990.0,999.0,980.0,990.55,548965
57,01-01-2020,991.85,997.0,985.0,987.25,276090
58,02-01-2020,987.25,989.7,974.0,978.6,745960
59,03-01-2020,979.0,983.5,968.6,971.7,410943
60,06-01-2020,970.0,978.0,958.2,964.35,692545
61,07-01-2020,972.0,989.0,964.45,967.5,614315
62,08-01-2020,961.9,999.75,955.55,995.65,772315
63,09-01-2020,995.15,1037.65,993.05,1028.8,1135810
64,10-01-2020,1028.5,1054.0,1026.8,1039.5,1228226
65,13-01-2020,1039.5,1046.0,1024.4,1036.85,632379
66,14-01-2020,1038.05,1074.9,1038.0,1070.5,838687
67,15-01-2020,1068.45,1085.75,1063.55,1078.25,651549
