,timestamp,open,high,low,close,volume
0,09-10-2019,2650.5,2760.0,2650.1,2748.7,212995
1,10-10-2019,2745.5,2789.0,2722.25,2743.4,171990
2,11-10-2019,2739.5,2746.0,2686.0,2693.95,161988
3,14-10-2019,2699.0,2713.45,2595.2,2612.65,424743
4,15-10-2019,2625.0,2669.85,2588.0,2624.65,557839
5,16-10-2019,2635.0,2648.25,2590.0,2633.95,340303
6,17-10-2019,2635.0,2688.4,2618.0,2677.9,273860
7,18-10-2019,2677.9,2721.95,2664.5,2693.7,181485
8,22-10-2019,2694.9,2749.0,2694.9,2713.8,134036
9,23-10-2019,2716.55,2893.0,2703.0,2825.35,584155
10,24-10-2019,2840.0,2879.0,2835.0,2846.05,267804
11,25-10-2019,2851.0,2930.0,2835.0,2851.1,501355
12,27-10-2019,2872.0,2874.0,2842.0,2853.3,17405
13,29-10-2019,2862.9,2948.0,2783.05,2819.6,348293
14,30-10-2019,2808.5,2814.95,2715.0,2796.15,855803
15,31-10-2019,2799.9,2920.0,2757.95,2896.25,647862
16,01-11-2019,2895.55,2925.3,2860.0,2902.6,307775
17,04-11-2019,2902.0,2975.0,2870.8,2929.9,613224
18,05-11-2019,2900.0,3064.7,2890.0,2957.45,1150812
19,06-11-2019,2955.0,3128.35,2931.6,3067.1,1433435
20,07-11-2019,3079.0,3165.0,3039.0,3148.75,720917
21,08-11-2019,3148.0,3225.0,3119.6,3139.45,799344
22,11-11-2019,3135.3,3197.75,3129.4,3154.75,361518
23,13-11-2019,3170.0,3190.0,3130.0,3144.7,354111
24,14-11-2019,3150.0,3190.0,3130.0,3159.7,316254
25,15-11-2019,3178.0,3244.85,3158.2,3215.7,517635
26,18-11-2019,3237.95,3245.7,3182.75,3206.35,307592
27,19-11-2019,3218.0,3226.35,3185.2,3200.55,128761
28,20-11-2019,3200.0,3272.9,3200.0,3220.35,379707
29,21-11-2019,3228.0,3230.35,3133.9,3143.75,221528
30,22-11-2019,3148.0,3174.95,3090.2,3124.05,329812
31,25-11-2019,3143.55,3161.75,3132.1,3152.25,175925
32,26-11-2019,3165.0,3177.3,3105.0,3121.45,181703
33,27-11-2019,3130.0,3173.0,3117.85,3164.9,183074
34,28-11-2019,3183.6,3239.95,3132.5,3224.95,375030
35,29-11-2019,3213.2,3222.95,3180.0,3201.65,144089
36,02-12-2019,3201.0,3250.0,3175.0,3237.45,232151
37,03-12-2019,3229.95,3247.65,3190.0,3205.95,160863
38,04-12-2019,3197.0,3216.95,3173.9,3192.8,144637
39,05-12-2019,3196.9,3256.8,3180.2,3241.2,253799
40,06-12-2019,3233.5,3253.75,3217.7,3230.1,197189
41,09-12-2019,3210.0,3285.75,3206.6,3244.45,339250
42,10-12-2019,3243.0,3275.4,3222.0,3238.4,232926
43,11-12-2019,3240.0,3274.0,3230.0,3268.55,163175
44,12-12-2019,3265.0,3323.45,3257.0,3309.15,300081
45,13-12-2019,3305.8,3342.95,3291.0,3303.0,289853
46,16-12-2019,3303.0,3326.2,3259.2,3268.4,113547
47,17-12-2019,3269.5,3285.0,3225.2,3240.3,114897
48,18-12-2019,3238.8,3249.45,3204.0,3228.7,114104
49,19-12-2019,3236.9,3345.75,3233.8,3329.5,605095
50,20-12-2019,3330.5,3344.9,3309.3,3326.5,234143
51,23-12-2019,3322.9,3395.95,3301.0,3357.2,473685
52,24-12-2019,3346.95,3372.0,3322.0,3329.45,187274
53,26-12-2019,3321.1,3426.6,3321.1,3413.6,556181
54,27-12-2019,3413.8,3449.0,3391.3,3420.8,386492
55,30-12-2019,3412.2,3456.45,3405.1,3415.3,274454
56,31-12-2019,3414.5,3450.0,3401.05,3436.1,189423
57,01-01-2020,3431.5,3453.0,3425.3,3439.55,106572
58,02-01-2020,3441.0,3469.5,3435.0,3463.3,152503
59,03-01-2020,3458.2,3475.85,3435.3,3452.65,121856
60,06-01-2020,3450.0,3450.0,3384.05,3408.7,149865
61,07-01-2020,3415.5,3449.0,3388.1,3417.7,153859
62,08-01-2020,3388.0,3492.55,3381.0,3465.55,199106
63,09-01-2020,3474.9,3516.0,3458.2,3496.15,265052
64,10-01-2020,3518.0,3518.0,3480.0,3495.2,190271
65,13-01-2020,3502.0,3543.6,3501.25,3540.1,219847
66,14-01-2020,3521.2,3562.45,3521.2,3541.5,141070
67,15-01-2020,3520.0,3580.5,3520.0,3571.65,133263
68,16-01-2020,3562.0,3596.8,3560.05,3574.9,104381
69,17-01-2020,3578.9,3655.0,3571.0,3622.7,194926
70,20-01-2020,3635.0,3644.85,3602.0,3616.15,84046
71,21-01-2020,3615.0,3647.0,3602.1,3609.6,94049
72,22-01-2020,3629.0,3638.6,3600.9,3610.4,91319
73,23-01-2020,3611.0,3663.0,3607.4,3636.8,164428
74,24-01-2020,3625.2,3726.75,3625.2,3660.35,292983
75,27-01-2020,3650.0,3712.55,3645.85,3673.6,152848
76,28-01-2020,3689.7,3785.0,3683.3,3764.85,307537
77,29-01-2020,3780.95,3803.85,3751.0,3766.3,283928
78,30-01-2020,3769.5,3824.0,3741.75,3802.25,153634
79,31-01-2020,3816.0,3861.0,3772.0,3784.05,314532
80,01-02-2020,3776.0,3807.5,3670.5,3688.15,145433
81,03-02-2020,3688.15,3814.05,3688.15,3789.4,237855
82,04-02-2020,3849.95,3900.0,3641.3,3740.9,1067773
83,05-02-2020,3800.0,3997.75,3775.0,3987.05,1029851
84,06-02-2020,3990.0,4055.0,3977.05,4008.6,630944
85,07-02-2020,3999.1,4124.0,3984.65,4109.9,421283
86,10-02-2020,4122.0,4173.5,4090.0,4134.3,508442
87,11-02-2020,4153.0,4195.05,4106.0,4158.75,263795
88,12-02-2020,4164.0,4183.65,4139.1,4163.55,160355
89,13-02-2020,4160.0,4170.0,4120.2,4149.15,192562
90,14-02-2020,4150.0,4230.0,4149.15,4192.95,279059
91,17-02-2020,4201.0,4217.0,4141.0,4152.15,169852
92,18-02-2020,4157.2,4174.8,4122.45,4163.8,245271
93,19-02-2020,4165.0,4180.0,4143.8,4162.15,146542
94,20-02-2020,4170.0,4260.0,4155.0,4166.8,317946
95,24-02-2020,4135.55,4160.0,4050.05,4062.1,190614
96,25-02-2020,4069.5,4138.15,4032.95,4119.75,247233
97,26-02-2020,4108.0,4165.5,4099.15,4125.1,208945
98,27-02-2020,4124.8,4171.45,4091.0,4143.7,166847
99,28-02-2020,4076.0,4098.95,3846.05,3893.8,501905
100,02-03-2020,4000.0,4019.0,3885.45,3907.4,279388
101,03-03-2020,3944.0,4005.9,3875.0,3996.95,229186
102,04-03-2020,3972.1,4015.95,3889.9,3956.75,256544
103,05-03-2020,3978.0,4009.3,3913.05,3930.9,211976
104,06-03-2020,3850.0,3917.7,3740.15,3887.35,488703
105,09-03-2020,3840.0,3845.95,3688.05,3726.7,318940
106,11-03-2020,3665.1,3754.7,3640.0,3718.2,294837
107,12-03-2020,3598.0,3629.7,3327.6,3371.55,521780
108,13-03-2020,3065.0,3591.15,2900.35,3557.5,311755
109,16-03-2020,3498.05,3498.05,3125.1,3147.95,306873
110,17-03-2020,3155.0,3355.0,3103.25,3244.45,260626
111,18-03-2020,3260.25,3338.8,2937.55,2961.1,304557
112,19-03-2020,2751.0,3077.5,2686.55,2936.6,480334
113,20-03-2020,2930.0,3299.9,2862.0,3216.85,329879
114,23-03-2020,2901.0,3049.0,2605.05,2686.55,225599
115,24-03-2020,2944.9,2955.0,2635.15,2718.5,254769
116,25-03-2020,2718.5,2835.0,2467.65,2777.95,236924
117,26-03-2020,2766.7,2880.0,2660.0,2771.5,334854
118,27-03-2020,2825.0,2869.2,2682.05,2727.0,301089
119,30-03-2020,2650.0,2834.0,2550.0,2797.5,353218
120,31-03-2020,2890.0,2897.0,2745.1,2783.3,218027
121,01-04-2020,2800.65,2817.85,2620.0,2654.95,247051
122,03-04-2020,2635.0,2767.6,2562.1,2668.35,411310
123,07-04-2020,2748.0,2926.95,2702.0,2885.7,391612
124,08-04-2020,2870.0,3122.95,2812.3,2996.75,511257
125,09-04-2020,3048.0,3278.0,3030.9,3237.75,442464
126,13-04-2020,3250.0,3425.0,3180.0,3384.15,426656
127,15-04-2020,3443.9,3479.9,3252.0,3337.2,399510
128,16-04-2020,3324.0,3449.0,3257.0,3414.1,382068
129,17-04-2020,3500.0,3509.8,3340.15,3407.1,322558
130,20-04-2020,3410.0,3433.9,3303.35,3340.55,190389
131,21-04-2020,3280.0,3326.85,3235.65,3306.65,208989
132,22-04-2020,3300.0,3464.85,3285.35,3442.8,249066
133,23-04-2020,3470.8,3696.15,3460.0,3642.95,515641
134,24-04-2020,3602.0,3660.8,3470.0,3488.05,273907
135,27-04-2020,3557.0,3642.8,3522.0,3589.6,296197
136,28-04-2020,3645.0,3760.0,3599.0,3684.9,638368
137,29-04-2020,3682.0,3739.0,3615.1,3665.6,256897
138,30-04-2020,3686.75,3772.0,3686.75,3718.75,207392
139,04-05-2020,3650.0,3691.7,3580.8,3640.55,229759
140,05-05-2020,3658.0,3729.0,3625.6,3649.9,269826
141,06-05-2020,3701.0,3727.75,3634.65,3655.05,218872
142,07-05-2020,3650.05,3689.0,3543.1,3593.45,416157
143,08-05-2020,3660.0,3660.0,3582.05,3595.1,112960
144,11-05-2020,3632.6,3655.0,3555.5,3576.85,180501
145,12-05-2020,3566.9,3588.3,3471.0,3537.35,267040
146,13-05-2020,3640.0,3719.9,3593.35,3605.8,285649
147,14-05-2020,3587.0,3670.0,3555.2,3651.6,189999
148,15-05-2020,3666.0,3688.5,3558.25,3596.05,197824
149,18-05-2020,3590.0,3590.0,3397.0,3423.2,158874
150,19-05-2020,3450.1,3500.0,3306.0,3325.35,267636
151,20-05-2020,3335.0,3409.2,3325.55,3379.95,192605
152,21-05-2020,3385.0,3455.95,3345.5,3370.45,163349
153,22-05-2020,3360.0,3430.0,3324.0,3379.95,159425
154,26-05-2020,3400.0,3481.2,3368.0,3452.45,150024
155,27-05-2020,3460.0,3460.0,3401.05,3426.2,100305
156,28-05-2020,3425.2,3460.0,3370.0,3409.4,134076
157,29-05-2020,3395.0,3544.0,3375.0,3487.15,277105
158,01-06-2020,3520.0,3734.3,3511.8,3707.15,313811
159,02-06-2020,3707.7,3758.8,3650.0,3679.8,147348
160,03-06-2020,3700.0,3738.8,3605.65,3651.25,201066
161,04-06-2020,3651.25,3844.5,3622.3,3798.05,589995
162,05-06-2020,3790.0,3790.0,3637.0,3650.3,712370
163,08-06-2020,3680.0,3755.0,3611.0,3697.15,471468
164,09-06-2020,3692.0,3723.75,3630.15,3654.75,296068
165,10-06-2020,3670.0,3716.2,3631.0,3641.55,213234
166,11-06-2020,3649.0,3736.95,3592.0,3625.7,420774
167,12-06-2020,3550.0,3694.4,3529.2,3683.0,232589
168,15-06-2020,3699.1,3724.5,3600.05,3615.2,203633
169,16-06-2020,3667.95,3697.8,3545.5,3615.25,356425
170,17-06-2020,3615.0,3673.2,3566.4,3621.25,293368
171,18-06-2020,3615.0,3654.95,3580.0,3604.75,244315
172,19-06-2020,3615.0,3660.0,3597.7,3614.15,281420
173,22-06-2020,3618.15,3656.0,3608.0,3618.2,115805
174,23-06-2020,3650.0,3748.0,3576.45,3715.2,329272
175,24-06-2020,3738.0,3757.15,3582.05,3601.35,351709
176,25-06-2020,3601.35,3644.85,3562.0,3615.15,178996
177,26-06-2020,3640.0,3664.95,3586.55,3602.0,175971
178,29-06-2020,3600.0,3639.95,3584.05,3603.5,111410
179,30-06-2020,3610.0,3652.0,3575.1,3605.7,87548
180,01-07-2020,3607.0,3628.15,3585.0,3597.95,101975
181,02-07-2020,3609.5,3710.0,3609.0,3654.2,352012
182,03-07-2020,3655.35,3685.35,3630.0,3643.4,63209
183,06-07-2020,3655.0,3879.9,3655.0,3850.3,872617
184,07-07-2020,3875.0,3922.3,3811.1,3831.0,278262
185,08-07-2020,3870.0,4043.55,3860.1,3900.6,921868
186,09-07-2020,3910.0,3960.0,3840.0,3890.65,218709
187,10-07-2020,3840.0,3962.0,3840.0,3894.65,200421
188,13-07-2020,3916.6,3940.95,3816.05,3840.65,195859
189,14-07-2020,3795.6,3893.95,3790.0,3804.05,208161
190,15-07-2020,3830.0,3857.95,3762.0,3793.4,147082
191,16-07-2020,3800.0,3835.1,3761.55,3814.45,120625
192,17-07-2020,3820.0,3872.5,3794.05,3813.3,143497
193,20-07-2020,3839.0,3914.15,3817.15,3849.3,199323
194,21-07-2020,3875.0,3896.25,3772.0,3806.15,121214
195,22-07-2020,3833.9,3870.0,3770.0,3812.9,171782
196,23-07-2020,3822.0,3883.95,3800.4,3841.3,202667
197,24-07-2020,3830.0,3878.0,3772.25,3790.0,155507
198,27-07-2020,3809.0,3830.6,3722.1,3765.7,148454
199,28-07-2020,3777.85,3810.0,3760.15,3770.9,83783
200,29-07-2020,3795.0,3948.45,3772.0,3934.85,411919
201,30-07-2020,3974.0,4030.0,3726.9,3760.2,937199
202,31-07-2020,3788.0,3886.25,3756.0,3793.15,333517
203,03-08-2020,3785.0,3878.8,3785.0,3833.4,228660
204,04-08-2020,3850.0,3890.0,3796.7,3811.4,137037
205,05-08-2020,3819.0,3901.7,3815.0,3819.2,263517
206,06-08-2020,3849.5,3860.0,3790.85,3831.05,203169
207,07-08-2020,3840.0,4122.95,3830.55,4081.35,1011129
208,10-08-2020,4120.0,4276.65,4063.6,4221.55,834885
209,11-08-2020,4224.0,4307.95,4150.0,4159.4,546339
210,12-08-2020,4140.0,4238.0,4095.35,4148.5,302073
211,13-08-2020,4171.1,4235.0,4145.0,4206.05,328144
212,14-08-2020,4225.0,4273.1,4135.0,4174.6,322353
213,17-08-2020,4189.0,4215.0,4122.1,4142.3,171876
214,18-08-2020,4141.0,4331.25,4120.0,4282.35,485139
215,19-08-2020,4295.0,4359.0,4272.4,4295.05,351148
216,20-08-2020,4275.0,4350.0,4225.75,4252.35,282558
217,21-08-2020,4275.0,4388.95,4267.3,4286.45,391120
218,24-08-2020,4300.5,4439.15,4300.5,4333.2,495774
219,25-08-2020,4358.0,4410.0,4262.1,4276.25,303304
220,26-08-2020,4298.0,4329.0,4210.4,4256.65,185977
221,27-08-2020,4280.0,4323.9,4227.1,4238.3,209252
222,28-08-2020,4259.9,4276.0,4210.0,4226.0,146907
223,31-08-2020,4234.0,4270.95,4013.75,4053.9,241469
224,01-09-2020,4065.0,4151.95,4035.9,4112.75,201156
225,02-09-2020,4139.9,4291.95,4121.4,4218.2,273542
226,03-09-2020,4243.0,4340.0,4214.05,4323.9,278934
227,04-09-2020,4248.75,4374.8,4167.05,4202.05,370105
228,07-09-2020,4203.0,4281.7,4150.5,4196.85,225831
229,08-09-2020,4200.0,4227.4,4105.2,4132.05,182208
230,09-09-2020,4108.0,4137.95,4035.0,4123.55,206441
231,10-09-2020,4160.0,4220.0,4093.05,4118.0,174907
232,11-09-2020,4140.8,4219.0,4115.0,4206.05,209268
233,14-09-2020,4234.45,4369.95,4223.0,4330.3,380624
234,15-09-2020,4384.0,4384.0,4278.0,4316.45,222690
235,16-09-2020,4348.0,4384.0,4320.15,4346.75,178290
236,17-09-2020,4320.0,4475.0,4311.05,4392.65,485723
237,18-09-2020,4424.0,4443.4,4287.5,4317.95,487825
238,21-09-2020,4320.15,4351.2,4133.25,4159.4,167969
239,22-09-2020,4150.55,4184.85,4005.9,4126.55,218609
240,23-09-2020,4136.0,4183.85,4044.0,4117.0,117776
241,24-09-2020,4098.0,4100.9,3993.6,4005.65,182973
242,25-09-2020,4032.0,4111.95,4026.0,4084.2,123270
243,28-09-2020,4138.6,4207.7,4104.25,4169.15,137476
244,29-09-2020,4260.0,4329.75,4069.1,4135.45,656558
245,30-09-2020,4136.0,4172.55,4101.9,4130.1,133335
246,01-10-2020,4159.6,4192.95,4101.1,4113.45,121716
247,05-10-2020,4124.7,4174.9,4093.0,4127.4,172375
248,06-10-2020,4146.8,4182.9,4117.0,4125.55,157193
